Date,Ticker,Group,Name,VRP,IV_Type
2021-10-08,SPY,Equity,S&P 500,3.056360724917415,IV Index
2021-10-11,SPY,Equity,S&P 500,3.003859028369943,IV Index
2021-10-12,SPY,Equity,S&P 500,2.9159219252869426,IV Index
2021-10-13,SPY,Equity,S&P 500,2.8354605914885034,IV Index
2021-10-14,SPY,Equity,S&P 500,2.7127834611853796,IV Index
2021-10-15,SPY,Equity,S&P 500,2.6076003128072665,IV Index
2021-10-18,SPY,Equity,S&P 500,2.4935374630082743,IV Index
2021-10-19,SPY,Equity,S&P 500,2.337185971046475,IV Index
2021-10-20,SPY,Equity,S&P 500,2.0965807095454108,IV Index
2021-10-21,SPY,Equity,S&P 500,1.8796607912176109,IV Index
2021-10-22,SPY,Equity,S&P 500,1.7467899508120994,IV Index
2021-10-25,SPY,Equity,S&P 500,1.6611930401428368,IV Index
2021-10-26,SPY,Equity,S&P 500,1.6007583346297876,IV Index
2021-10-27,SPY,Equity,S&P 500,1.5381435779755148,IV Index
2021-10-28,SPY,Equity,S&P 500,1.4194663586367893,IV Index
2021-10-29,SPY,Equity,S&P 500,1.3070880825263747,IV Index
2021-11-01,SPY,Equity,S&P 500,1.1994809438270342,IV Index
2021-11-02,SPY,Equity,S&P 500,1.1408646740189232,IV Index
2021-11-03,SPY,Equity,S&P 500,1.0474383062968067,IV Index
2021-11-04,SPY,Equity,S&P 500,1.0016431038542086,IV Index
2021-11-05,SPY,Equity,S&P 500,0.9778691148211515,IV Index
2021-11-08,SPY,Equity,S&P 500,0.9993451857113332,IV Index
2021-11-09,SPY,Equity,S&P 500,1.0428377414256742,IV Index
2021-11-10,SPY,Equity,S&P 500,1.0815628853785562,IV Index
2021-11-11,SPY,Equity,S&P 500,1.1026709217260364,IV Index
2021-11-12,SPY,Equity,S&P 500,1.1218662850500087,IV Index
2021-11-15,SPY,Equity,S&P 500,1.200208544345499,IV Index
2021-11-16,SPY,Equity,S&P 500,1.2867787519907707,IV Index
2021-11-17,SPY,Equity,S&P 500,1.3849330081719897,IV Index
2021-11-18,SPY,Equity,S&P 500,1.5000969040128604,IV Index
2021-11-19,SPY,Equity,S&P 500,1.6101138455421862,IV Index
2021-11-22,SPY,Equity,S&P 500,1.748268380247596,IV Index
2021-11-23,SPY,Equity,S&P 500,1.8794052370139092,IV Index
2021-11-24,SPY,Equity,S&P 500,1.9944021670021141,IV Index
2021-11-26,SPY,Equity,S&P 500,2.28775587185719,IV Index
2021-11-29,SPY,Equity,S&P 500,2.4273123044674003,IV Index
2021-11-30,SPY,Equity,S&P 500,2.638068341487023,IV Index
2021-12-01,SPY,Equity,S&P 500,2.9507966327636823,IV Index
2021-12-02,SPY,Equity,S&P 500,3.1565870862929537,IV Index
2021-12-03,SPY,Equity,S&P 500,3.4309083858938223,IV Index
2021-12-06,SPY,Equity,S&P 500,3.6144863898749087,IV Index
2021-12-07,SPY,Equity,S&P 500,3.650251716331869,IV Index
2021-12-08,SPY,Equity,S&P 500,3.6331162363169045,IV Index
2021-12-09,SPY,Equity,S&P 500,3.6301489307807513,IV Index
2021-12-10,SPY,Equity,S&P 500,3.561769407715756,IV Index
2021-12-13,SPY,Equity,S&P 500,3.506265292629257,IV Index
2021-12-14,SPY,Equity,S&P 500,3.495980115096297,IV Index
2021-12-15,SPY,Equity,S&P 500,3.450868708310554,IV Index
2021-12-16,SPY,Equity,S&P 500,3.4074082717297505,IV Index
2021-12-17,SPY,Equity,S&P 500,3.3775614565494245,IV Index
2021-12-20,SPY,Equity,S&P 500,3.356924111323468,IV Index
2021-12-21,SPY,Equity,S&P 500,3.2736053352375047,IV Index
2021-12-22,SPY,Equity,S&P 500,3.1366196887462694,IV Index
2021-12-23,SPY,Equity,S&P 500,2.965724870207513,IV Index
2021-12-27,SPY,Equity,S&P 500,2.77645908701008,IV Index
2021-12-28,SPY,Equity,S&P 500,2.597971734183564,IV Index
2021-12-29,SPY,Equity,S&P 500,2.247681619738284,IV Index
2021-12-30,SPY,Equity,S&P 500,2.0500674552325058,IV Index
2021-12-31,SPY,Equity,S&P 500,1.7893747659257004,IV Index
2022-01-03,SPY,Equity,S&P 500,1.4260296031443094,IV Index
2022-01-04,SPY,Equity,S&P 500,1.1764198696204164,IV Index
2022-01-05,SPY,Equity,S&P 500,0.8888321884630068,IV Index
2022-01-06,SPY,Equity,S&P 500,0.7033301716688595,IV Index
2022-01-07,SPY,Equity,S&P 500,0.662676157165582,IV Index
2022-01-10,SPY,Equity,S&P 500,0.6709469700093211,IV Index
2022-01-11,SPY,Equity,S&P 500,0.6309883327276722,IV Index
2022-01-12,SPY,Equity,S&P 500,0.6391834559700816,IV Index
2022-01-13,SPY,Equity,S&P 500,0.6598632026535765,IV Index
2022-01-14,SPY,Equity,S&P 500,0.635075866785835,IV Index
2022-01-18,SPY,Equity,S&P 500,0.73311532352503,IV Index
2022-01-19,SPY,Equity,S&P 500,0.8329270003025611,IV Index
2022-01-20,SPY,Equity,S&P 500,0.9573469640263744,IV Index
2022-01-21,SPY,Equity,S&P 500,1.1273039967302292,IV Index
2022-01-24,SPY,Equity,S&P 500,1.3931332435969075,IV Index
2022-01-25,SPY,Equity,S&P 500,1.7391002213558604,IV Index
2022-01-26,SPY,Equity,S&P 500,2.122427645953676,IV Index
2022-01-27,SPY,Equity,S&P 500,2.487760099627162,IV Index
2022-01-28,SPY,Equity,S&P 500,2.748897134332354,IV Index
2022-01-31,SPY,Equity,S&P 500,2.90885285607045,IV Index
2022-02-01,SPY,Equity,S&P 500,2.992545373548661,IV Index
2022-02-02,SPY,Equity,S&P 500,3.0562625324218757,IV Index
2022-02-03,SPY,Equity,S&P 500,3.1447363325590847,IV Index
2022-02-04,SPY,Equity,S&P 500,3.1908910909467063,IV Index
2022-02-07,SPY,Equity,S&P 500,3.2171721743147703,IV Index
2022-02-08,SPY,Equity,S&P 500,3.2063836216331327,IV Index
2022-02-09,SPY,Equity,S&P 500,3.151385959364471,IV Index
2022-02-10,SPY,Equity,S&P 500,3.1467388430534253,IV Index
2022-02-11,SPY,Equity,S&P 500,3.2250269237985933,IV Index
2022-02-14,SPY,Equity,S&P 500,3.3364369815203117,IV Index
2022-02-15,SPY,Equity,S&P 500,3.339475597123713,IV Index
2022-02-16,SPY,Equity,S&P 500,3.32805463512173,IV Index
2022-02-17,SPY,Equity,S&P 500,3.3353792151969914,IV Index
2022-02-18,SPY,Equity,S&P 500,3.3161540489197194,IV Index
2022-02-22,SPY,Equity,S&P 500,3.285954247690906,IV Index
2022-02-23,SPY,Equity,S&P 500,3.253488640936511,IV Index
2022-02-24,SPY,Equity,S&P 500,3.1475858899192453,IV Index
2022-02-25,SPY,Equity,S&P 500,2.9206118937470436,IV Index
2022-02-28,SPY,Equity,S&P 500,2.7361854945900195,IV Index
2022-03-01,SPY,Equity,S&P 500,2.6649472497641935,IV Index
2022-03-02,SPY,Equity,S&P 500,2.6387181912907636,IV Index
2022-03-03,SPY,Equity,S&P 500,2.7045753233039647,IV Index
2022-03-04,SPY,Equity,S&P 500,2.8749167325510308,IV Index
2022-03-07,SPY,Equity,S&P 500,3.1444751283059826,IV Index
2022-03-08,SPY,Equity,S&P 500,3.377540786458608,IV Index
2022-03-09,SPY,Equity,S&P 500,3.5185539971482447,IV Index
2022-03-10,SPY,Equity,S&P 500,3.584293665459158,IV Index
2022-03-11,SPY,Equity,S&P 500,3.6914610205888354,IV Index
2022-03-14,SPY,Equity,S&P 500,3.8738319387497175,IV Index
2022-03-15,SPY,Equity,S&P 500,3.932625052673323,IV Index
2022-03-16,SPY,Equity,S&P 500,3.8418410898511954,IV Index
2022-03-17,SPY,Equity,S&P 500,3.695400323521256,IV Index
2022-03-18,SPY,Equity,S&P 500,3.5834682598093317,IV Index
2022-03-21,SPY,Equity,S&P 500,3.4963672542840025,IV Index
2022-03-22,SPY,Equity,S&P 500,3.330701076904911,IV Index
2022-03-23,SPY,Equity,S&P 500,3.177468132732398,IV Index
2022-03-24,SPY,Equity,S&P 500,2.9519307404678283,IV Index
2022-03-25,SPY,Equity,S&P 500,2.6613409143376234,IV Index
2022-03-28,SPY,Equity,S&P 500,2.388259908093767,IV Index
2022-03-29,SPY,Equity,S&P 500,2.2081258624779623,IV Index
2022-03-30,SPY,Equity,S&P 500,1.966633139957006,IV Index
2022-03-31,SPY,Equity,S&P 500,1.666713288716767,IV Index
2022-04-01,SPY,Equity,S&P 500,1.4277806191954845,IV Index
2022-04-04,SPY,Equity,S&P 500,1.159891946240067,IV Index
2022-04-05,SPY,Equity,S&P 500,0.8898524938978629,IV Index
2022-04-06,SPY,Equity,S&P 500,0.5848631591560407,IV Index
2022-04-07,SPY,Equity,S&P 500,0.28716892014343454,IV Index
2022-04-08,SPY,Equity,S&P 500,0.13560340167731685,IV Index
2022-04-11,SPY,Equity,S&P 500,0.09983978899766441,IV Index
2022-04-12,SPY,Equity,S&P 500,0.06006923628881386,IV Index
2022-04-13,SPY,Equity,S&P 500,-0.07193710011356928,IV Index
2022-04-14,SPY,Equity,S&P 500,-0.10783203748090553,IV Index
2022-04-18,SPY,Equity,S&P 500,-0.04395406603949353,IV Index
2022-04-19,SPY,Equity,S&P 500,0.030069726878682645,IV Index
2022-04-20,SPY,Equity,S&P 500,0.1237309095715732,IV Index
2022-04-21,SPY,Equity,S&P 500,0.25896979478968535,IV Index
2022-04-22,SPY,Equity,S&P 500,0.48410180929502966,IV Index
2022-04-25,SPY,Equity,S&P 500,0.679599505200732,IV Index
2022-04-26,SPY,Equity,S&P 500,1.065317232181143,IV Index
2022-04-27,SPY,Equity,S&P 500,1.3961915932316888,IV Index
2022-04-28,SPY,Equity,S&P 500,1.6648987160764734,IV Index
2022-04-29,SPY,Equity,S&P 500,1.9617610110227783,IV Index
2022-05-02,SPY,Equity,S&P 500,2.221254428222072,IV Index
2022-05-03,SPY,Equity,S&P 500,2.383639917810324,IV Index
2022-05-04,SPY,Equity,S&P 500,2.404517854220108,IV Index
2022-05-05,SPY,Equity,S&P 500,2.5306463360761295,IV Index
2022-05-06,SPY,Equity,S&P 500,2.5958065643122654,IV Index
2022-05-09,SPY,Equity,S&P 500,2.683357879988069,IV Index
2022-05-10,SPY,Equity,S&P 500,2.7269674204477936,IV Index
2022-05-11,SPY,Equity,S&P 500,2.716283652360161,IV Index
2022-05-12,SPY,Equity,S&P 500,2.6458946567500865,IV Index
2022-05-13,SPY,Equity,S&P 500,2.4618475094614443,IV Index
2022-05-16,SPY,Equity,S&P 500,2.3028979474859677,IV Index
2022-05-17,SPY,Equity,S&P 500,2.062908257839148,IV Index
2022-05-18,SPY,Equity,S&P 500,1.8466029426192756,IV Index
2022-05-19,SPY,Equity,S&P 500,1.6186836915555207,IV Index
2022-05-20,SPY,Equity,S&P 500,1.4066683694888886,IV Index
2022-05-23,SPY,Equity,S&P 500,1.129260316751307,IV Index
2022-05-24,SPY,Equity,S&P 500,0.8199808979615231,IV Index
2022-05-25,SPY,Equity,S&P 500,0.5028948464132891,IV Index
2022-05-26,SPY,Equity,S&P 500,0.04274808368771597,IV Index
2022-05-27,SPY,Equity,S&P 500,-0.4346664355730462,IV Index
2022-05-31,SPY,Equity,S&P 500,-0.7953826236747787,IV Index
2022-06-01,SPY,Equity,S&P 500,-1.1297956314018869,IV Index
2022-06-02,SPY,Equity,S&P 500,-1.4715356577770096,IV Index
2022-06-03,SPY,Equity,S&P 500,-1.749799490135082,IV Index
2022-06-06,SPY,Equity,S&P 500,-1.8337321623985128,IV Index
2022-06-07,SPY,Equity,S&P 500,-1.9620017528195852,IV Index
2022-06-08,SPY,Equity,S&P 500,-2.0742995191336555,IV Index
2022-06-09,SPY,Equity,S&P 500,-2.197897659047417,IV Index
2022-06-10,SPY,Equity,S&P 500,-2.2725183363036305,IV Index
2022-06-13,SPY,Equity,S&P 500,-2.2099622980636515,IV Index
2022-06-14,SPY,Equity,S&P 500,-2.1804711740193996,IV Index
2022-06-15,SPY,Equity,S&P 500,-2.111018573249275,IV Index
2022-06-16,SPY,Equity,S&P 500,-1.9750131615186857,IV Index
2022-06-17,SPY,Equity,S&P 500,-1.8239027818483462,IV Index
2022-06-21,SPY,Equity,S&P 500,-1.6809367938700828,IV Index
2022-06-22,SPY,Equity,S&P 500,-1.5367609184791184,IV Index
2022-06-23,SPY,Equity,S&P 500,-1.39704928614933,IV Index
2022-06-24,SPY,Equity,S&P 500,-1.305930086547562,IV Index
2022-06-27,SPY,Equity,S&P 500,-1.2822007385782102,IV Index
2022-06-28,SPY,Equity,S&P 500,-1.2105114863800999,IV Index
2022-06-29,SPY,Equity,S&P 500,-1.1261096523961198,IV Index
2022-06-30,SPY,Equity,S&P 500,-0.9270555877641397,IV Index
2022-07-01,SPY,Equity,S&P 500,-0.8245820726798967,IV Index
2022-07-05,SPY,Equity,S&P 500,-0.7567518228110451,IV Index
2022-07-06,SPY,Equity,S&P 500,-0.6520869598613408,IV Index
2022-07-07,SPY,Equity,S&P 500,-0.5486826725424002,IV Index
2022-07-08,SPY,Equity,S&P 500,-0.5307495993027734,IV Index
2022-07-11,SPY,Equity,S&P 500,-0.5196251874338947,IV Index
2022-07-12,SPY,Equity,S&P 500,-0.47351130267115255,IV Index
2022-07-13,SPY,Equity,S&P 500,-0.48366200607656823,IV Index
2022-07-14,SPY,Equity,S&P 500,-0.45502572619115145,IV Index
2022-07-15,SPY,Equity,S&P 500,-0.5283525671768907,IV Index
2022-07-18,SPY,Equity,S&P 500,-0.5399484497101209,IV Index
2022-07-19,SPY,Equity,S&P 500,-0.5279091104599973,IV Index
2022-07-20,SPY,Equity,S&P 500,-0.5092205139730268,IV Index
2022-07-21,SPY,Equity,S&P 500,-0.4804152530441308,IV Index
2022-07-22,SPY,Equity,S&P 500,-0.4553940220398294,IV Index
2022-07-25,SPY,Equity,S&P 500,-0.391780026201537,IV Index
2022-07-26,SPY,Equity,S&P 500,-0.2992302031448818,IV Index
2022-07-27,SPY,Equity,S&P 500,-0.1418087403333333,IV Index
2022-07-28,SPY,Equity,S&P 500,-0.005962683026915878,IV Index
2022-07-29,SPY,Equity,S&P 500,0.10403427410520158,IV Index
2022-08-01,SPY,Equity,S&P 500,0.22871747443399137,IV Index
2022-08-02,SPY,Equity,S&P 500,0.33637897058583954,IV Index
2022-08-03,SPY,Equity,S&P 500,0.45068098428320236,IV Index
2022-08-04,SPY,Equity,S&P 500,0.5311274771128396,IV Index
2022-08-05,SPY,Equity,S&P 500,0.6084475587525573,IV Index
2022-08-08,SPY,Equity,S&P 500,0.7127578802114021,IV Index
2022-08-09,SPY,Equity,S&P 500,0.8584267342447127,IV Index
2022-08-10,SPY,Equity,S&P 500,0.9169614891763024,IV Index
2022-08-11,SPY,Equity,S&P 500,0.9586358829014751,IV Index
2022-08-12,SPY,Equity,S&P 500,0.9578196501107435,IV Index
2022-08-15,SPY,Equity,S&P 500,0.929357323902236,IV Index
2022-08-16,SPY,Equity,S&P 500,0.9052359919404778,IV Index
2022-08-17,SPY,Equity,S&P 500,0.8648468830925925,IV Index
2022-08-18,SPY,Equity,S&P 500,0.8996138711382582,IV Index
2022-08-19,SPY,Equity,S&P 500,0.9026952639763424,IV Index
2022-08-22,SPY,Equity,S&P 500,0.9741991586767383,IV Index
2022-08-23,SPY,Equity,S&P 500,1.0306911314620484,IV Index
2022-08-24,SPY,Equity,S&P 500,1.052156867152077,IV Index
2022-08-25,SPY,Equity,S&P 500,1.0230534890204124,IV Index
2022-08-26,SPY,Equity,S&P 500,1.0625655544987678,IV Index
2022-08-29,SPY,Equity,S&P 500,1.1493469737733413,IV Index
2022-08-30,SPY,Equity,S&P 500,1.2492533496441238,IV Index
2022-08-31,SPY,Equity,S&P 500,1.3086381910952884,IV Index
2022-09-01,SPY,Equity,S&P 500,1.3381900900019739,IV Index
2022-09-02,SPY,Equity,S&P 500,1.4204725716119289,IV Index
2022-09-06,SPY,Equity,S&P 500,1.5462169196047872,IV Index
2022-09-07,SPY,Equity,S&P 500,1.6075845191866711,IV Index
2022-09-08,SPY,Equity,S&P 500,1.6300852749853318,IV Index
2022-09-09,SPY,Equity,S&P 500,1.615136407298974,IV Index
2022-09-12,SPY,Equity,S&P 500,1.6935659289290053,IV Index
2022-09-13,SPY,Equity,S&P 500,1.735664304002699,IV Index
2022-09-14,SPY,Equity,S&P 500,1.7900510558512008,IV Index
2022-09-15,SPY,Equity,S&P 500,1.834187446594004,IV Index
2022-09-16,SPY,Equity,S&P 500,1.8624226666962396,IV Index
2022-09-19,SPY,Equity,S&P 500,1.8726977136718868,IV Index
2022-09-20,SPY,Equity,S&P 500,1.8796764511418322,IV Index
2022-09-21,SPY,Equity,S&P 500,1.889312078223276,IV Index
2022-09-22,SPY,Equity,S&P 500,1.855325603800435,IV Index
2022-09-23,SPY,Equity,S&P 500,1.8627116475387702,IV Index
2022-09-26,SPY,Equity,S&P 500,1.9595931157061839,IV Index
2022-09-27,SPY,Equity,S&P 500,2.1003322646090092,IV Index
2022-09-28,SPY,Equity,S&P 500,2.160169061019007,IV Index
2022-09-29,SPY,Equity,S&P 500,2.224798344792175,IV Index
2022-09-30,SPY,Equity,S&P 500,2.2722177800925945,IV Index
2022-10-03,SPY,Equity,S&P 500,2.2553044440375656,IV Index
2022-10-04,SPY,Equity,S&P 500,2.1681906394963453,IV Index
2022-10-05,SPY,Equity,S&P 500,2.068393522497071,IV Index
2022-10-06,SPY,Equity,S&P 500,1.9830717303815848,IV Index
2022-10-07,SPY,Equity,S&P 500,1.9657608929777768,IV Index
2022-10-10,SPY,Equity,S&P 500,2.0039459584698536,IV Index
2022-10-11,SPY,Equity,S&P 500,2.1166893415189665,IV Index
2022-10-12,SPY,Equity,S&P 500,2.1935296701916283,IV Index
2022-10-13,SPY,Equity,S&P 500,2.313272027183929,IV Index
2022-10-14,SPY,Equity,S&P 500,2.4214671051257857,IV Index
2022-10-17,SPY,Equity,S&P 500,2.487489591405967,IV Index
2022-10-18,SPY,Equity,S&P 500,2.527131573164656,IV Index
2022-10-19,SPY,Equity,S&P 500,2.587730749495462,IV Index
2022-10-20,SPY,Equity,S&P 500,2.602867474522755,IV Index
2022-10-21,SPY,Equity,S&P 500,2.582033240704612,IV Index
2022-10-24,SPY,Equity,S&P 500,2.558281613676606,IV Index
2022-10-25,SPY,Equity,S&P 500,2.447144094617254,IV Index
2022-10-26,SPY,Equity,S&P 500,2.2467559449376595,IV Index
2022-10-27,SPY,Equity,S&P 500,2.0280324171941984,IV Index
2022-10-28,SPY,Equity,S&P 500,1.787767380382373,IV Index
2022-10-31,SPY,Equity,S&P 500,1.545133741291106,IV Index
2022-11-01,SPY,Equity,S&P 500,1.3251464539900755,IV Index
2022-11-02,SPY,Equity,S&P 500,1.183015612370621,IV Index
2022-11-03,SPY,Equity,S&P 500,1.1464477089413359,IV Index
2022-11-04,SPY,Equity,S&P 500,1.0905868476084801,IV Index
2022-11-07,SPY,Equity,S&P 500,0.9831199196974659,IV Index
2022-11-08,SPY,Equity,S&P 500,0.9443390790435999,IV Index
2022-11-09,SPY,Equity,S&P 500,0.8681946272947361,IV Index
2022-11-10,SPY,Equity,S&P 500,0.5416872049964869,IV Index
2022-11-11,SPY,Equity,S&P 500,0.1862272029132345,IV Index
2022-11-14,SPY,Equity,S&P 500,-0.13130165158558832,IV Index
2022-11-15,SPY,Equity,S&P 500,-0.38255758887709074,IV Index
2022-11-16,SPY,Equity,S&P 500,-0.5673997713108974,IV Index
2022-11-17,SPY,Equity,S&P 500,-0.7210392156178569,IV Index
2022-11-18,SPY,Equity,S&P 500,-0.8981503099331087,IV Index
2022-11-21,SPY,Equity,S&P 500,-1.069684667101676,IV Index
2022-11-22,SPY,Equity,S&P 500,-1.2199770380476185,IV Index
2022-11-23,SPY,Equity,S&P 500,-1.3827471155019995,IV Index
2022-11-25,SPY,Equity,S&P 500,-1.4946234362933168,IV Index
2022-11-28,SPY,Equity,S&P 500,-1.5560682999010234,IV Index
2022-11-29,SPY,Equity,S&P 500,-1.6241698986794648,IV Index
2022-11-30,SPY,Equity,S&P 500,-1.6902314485286034,IV Index
2022-12-01,SPY,Equity,S&P 500,-1.7906977895070626,IV Index
2022-12-02,SPY,Equity,S&P 500,-1.9140232807215778,IV Index
2022-12-05,SPY,Equity,S&P 500,-1.9931857871703798,IV Index
2022-12-06,SPY,Equity,S&P 500,-2.0799301240547474,IV Index
2022-12-07,SPY,Equity,S&P 500,-2.118450872342602,IV Index
2022-12-08,SPY,Equity,S&P 500,-2.159829317940568,IV Index
2022-12-09,SPY,Equity,S&P 500,-2.2587018288256933,IV Index
2022-12-12,SPY,Equity,S&P 500,-2.2919042080174354,IV Index
2022-12-13,SPY,Equity,S&P 500,-2.0273625331285903,IV Index
2022-12-14,SPY,Equity,S&P 500,-1.7627304844607374,IV Index
2022-12-15,SPY,Equity,S&P 500,-1.549422404099683,IV Index
2022-12-16,SPY,Equity,S&P 500,-1.385726651233928,IV Index
2022-12-19,SPY,Equity,S&P 500,-1.2478030096473711,IV Index
2022-12-20,SPY,Equity,S&P 500,-1.13092996638427,IV Index
2022-12-21,SPY,Equity,S&P 500,-1.0353288953856585,IV Index
2022-12-22,SPY,Equity,S&P 500,-0.9007688292727547,IV Index
2022-12-23,SPY,Equity,S&P 500,-0.7795217621050983,IV Index
2022-12-27,SPY,Equity,S&P 500,-0.6298131605023444,IV Index
2022-12-28,SPY,Equity,S&P 500,-0.49434182923374725,IV Index
2022-12-29,SPY,Equity,S&P 500,-0.398539566065469,IV Index
2022-12-30,SPY,Equity,S&P 500,-0.29336290275023297,IV Index
2023-01-03,SPY,Equity,S&P 500,-0.06752222107771763,IV Index
2023-01-04,SPY,Equity,S&P 500,0.14798671387568516,IV Index
2023-01-05,SPY,Equity,S&P 500,0.3786604090426596,IV Index
2023-01-06,SPY,Equity,S&P 500,0.526315672111107,IV Index
2023-01-09,SPY,Equity,S&P 500,0.6790837295085508,IV Index
2023-01-10,SPY,Equity,S&P 500,0.7816970339726774,IV Index
2023-01-11,SPY,Equity,S&P 500,0.8953393920454469,IV Index
2023-01-12,SPY,Equity,S&P 500,0.9605578377494938,IV Index
2023-01-13,SPY,Equity,S&P 500,0.968478977845311,IV Index
2023-01-17,SPY,Equity,S&P 500,0.9034029400214644,IV Index
2023-01-18,SPY,Equity,S&P 500,0.8702806760387776,IV Index
2023-01-19,SPY,Equity,S&P 500,0.8640138045062791,IV Index
2023-01-20,SPY,Equity,S&P 500,0.8429852151855565,IV Index
2023-01-23,SPY,Equity,S&P 500,0.822421314937227,IV Index
2023-01-24,SPY,Equity,S&P 500,0.8094439839476916,IV Index
2023-01-25,SPY,Equity,S&P 500,0.8428701259747645,IV Index
2023-01-26,SPY,Equity,S&P 500,0.8485615249741445,IV Index
2023-01-27,SPY,Equity,S&P 500,0.8657971047143381,IV Index
2023-01-30,SPY,Equity,S&P 500,0.8842207457647709,IV Index
2023-01-31,SPY,Equity,S&P 500,0.8884254475624402,IV Index
2023-02-01,SPY,Equity,S&P 500,0.8944291457349177,IV Index
2023-02-02,SPY,Equity,S&P 500,0.8999290325085375,IV Index
2023-02-03,SPY,Equity,S&P 500,0.8195966908556427,IV Index
2023-02-06,SPY,Equity,S&P 500,0.7804866521165779,IV Index
2023-02-07,SPY,Equity,S&P 500,0.7238100367080667,IV Index
2023-02-08,SPY,Equity,S&P 500,0.7404470525071289,IV Index
2023-02-09,SPY,Equity,S&P 500,0.7455401907499848,IV Index
2023-02-10,SPY,Equity,S&P 500,0.7787945936578546,IV Index
2023-02-13,SPY,Equity,S&P 500,0.8050471125664203,IV Index
2023-02-14,SPY,Equity,S&P 500,0.8452326847308212,IV Index
2023-02-15,SPY,Equity,S&P 500,0.8723963372296707,IV Index
2023-02-16,SPY,Equity,S&P 500,0.9034899253337473,IV Index
2023-02-17,SPY,Equity,S&P 500,0.9380625943639275,IV Index
2023-02-21,SPY,Equity,S&P 500,0.977096941240029,IV Index
2023-02-22,SPY,Equity,S&P 500,1.044553355964803,IV Index
2023-02-23,SPY,Equity,S&P 500,1.099601200669287,IV Index
2023-02-24,SPY,Equity,S&P 500,1.169796043244436,IV Index
2023-02-27,SPY,Equity,S&P 500,1.2160744726290078,IV Index
2023-02-28,SPY,Equity,S&P 500,1.2646128254087703,IV Index
2023-03-01,SPY,Equity,S&P 500,1.3126898284473525,IV Index
2023-03-02,SPY,Equity,S&P 500,1.3303607028361935,IV Index
2023-03-03,SPY,Equity,S&P 500,1.339510432233847,IV Index
2023-03-06,SPY,Equity,S&P 500,1.3716446317901576,IV Index
2023-03-07,SPY,Equity,S&P 500,1.4154507851709681,IV Index
2023-03-08,SPY,Equity,S&P 500,1.4683773454533073,IV Index
2023-03-09,SPY,Equity,S&P 500,1.551574501225206,IV Index
2023-03-10,SPY,Equity,S&P 500,1.695019515106562,IV Index
2023-03-13,SPY,Equity,S&P 500,1.8474220614136954,IV Index
2023-03-14,SPY,Equity,S&P 500,1.910177993006992,IV Index
2023-03-15,SPY,Equity,S&P 500,2.0269120573758035,IV Index
2023-03-16,SPY,Equity,S&P 500,2.067038203580624,IV Index
2023-03-17,SPY,Equity,S&P 500,2.180363469219438,IV Index
2023-03-20,SPY,Equity,S&P 500,2.2700154459985864,IV Index
2023-03-21,SPY,Equity,S&P 500,2.2794607343447013,IV Index
2023-03-22,SPY,Equity,S&P 500,2.2811761284518486,IV Index
2023-03-23,SPY,Equity,S&P 500,2.274072892113622,IV Index
2023-03-24,SPY,Equity,S&P 500,2.2415696323356022,IV Index
2023-03-27,SPY,Equity,S&P 500,2.2051710337266868,IV Index
2023-03-28,SPY,Equity,S&P 500,2.158529223981451,IV Index
2023-03-29,SPY,Equity,S&P 500,2.1010873133343275,IV Index
2023-03-30,SPY,Equity,S&P 500,2.040077362811758,IV Index
2023-03-31,SPY,Equity,S&P 500,1.966896939204886,IV Index
2023-04-03,SPY,Equity,S&P 500,1.906449624311006,IV Index
2023-04-04,SPY,Equity,S&P 500,1.8863789484269669,IV Index
2023-04-05,SPY,Equity,S&P 500,1.8595425081999346,IV Index
2023-04-06,SPY,Equity,S&P 500,1.8172895051050113,IV Index
